YEAR,MO,DY,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M_MAX,WS10M_MIN,DATE
2016,6,5,36.9,24.08,52.81,0.01,5.73,3.12,05-06-2016
2016,6,6,35.9,24.76,57.19,0.25,5.11,1.09,06-06-2016
2016,6,7,36.89,25.7,55.81,3.12,4.73,0.83,07-06-2016
2016,6,8,37.7,25.17,53.81,3.04,4.54,1.02,08-06-2016
2016,6,9,37.87,24.88,52.56,0.55,4.19,1.38,09-06-2016
2016,6,10,39.58,25.65,45.56,1.49,4.9,1.02,10-06-2016
2016,6,11,42.4,27.98,35.44,0,7.84,1.83,11-06-2016
2016,6,12,41.46,29.02,36.38,0.1,6.29,2.09,12-06-2016
2016,6,13,36.71,28.7,46.31,0.56,5.45,0.52,13-06-2016
2016,6,14,38.69,27.62,45.56,2.49,7.21,0.41,14-06-2016
2016,6,15,37.94,26.84,48.56,1.68,5.32,0.39,15-06-2016
2016,6,16,33.37,26.3,64.5,5.21,2.99,0.18,16-06-2016
2016,6,17,33.93,25.22,64.88,1.23,4.34,1.12,17-06-2016
2016,6,18,33.72,24.58,67.38,4.21,6.44,2.59,18-06-2016
2016,6,19,34.98,24.73,67.56,1.11,5.55,3.27,19-06-2016
2016,6,20,32.73,24.41,65.31,0.33,6.49,4.06,20-06-2016
2016,6,21,36.11,23.73,63.38,5.3,6.84,1.72,21-06-2016
2016,6,22,30.47,24.63,75.62,8.59,4.88,0.46,22-06-2016
2016,6,23,32.65,24.62,74.62,4.18,3.8,1.02,23-06-2016
2016,6,24,30.65,24.47,77.94,21.09,4.62,1.62,24-06-2016
2016,6,25,33.59,23.97,70.75,1.8,3.98,2.17,25-06-2016
2016,6,26,33.72,23.76,66.19,1.87,3.71,0.99,26-06-2016
2016,6,27,34.68,24.23,65.31,0.61,5.23,1.64,27-06-2016
2016,6,28,35.37,24.21,71.56,1.76,8.64,2.16,28-06-2016
2016,6,29,33.56,23.93,75.94,7.12,6.85,2.7,29-06-2016
2016,6,30,34.26,23.87,71.12,2.61,5.03,2.47,30-06-2016
2016,7,1,35.92,24.83,68.44,0.35,4.68,0.35,01-07-2016
2016,7,2,32.4,25.44,74.75,11.02,3.8,0.27,02-07-2016
2016,7,3,31.08,24.64,80.81,54.45,4.51,0.73,03-07-2016
2016,7,4,30.29,24.28,85.12,41.14,6.06,3.73,04-07-2016
2016,7,5,28.31,23.46,87.38,28.42,6.5,4.37,05-07-2016
2016,7,6,31.5,23.25,84.44,9.55,5.64,2.6,06-07-2016
2016,7,7,30.92,23.31,80,1.34,5.09,2.97,07-07-2016
2016,7,8,31.42,22.95,84.19,3.21,6.55,3.06,08-07-2016
2016,7,9,31.08,23.65,84.12,4.42,6.84,2.82,09-07-2016
2016,7,10,30.23,22.62,82.81,1.84,5.62,1.84,10-07-2016
2016,7,11,31.09,23.9,83.19,10.85,6.94,2.3,11-07-2016
2016,7,12,30.27,23.21,85.56,13.01,5.54,1.48,12-07-2016
2016,7,13,30.51,23.76,82.69,3.91,4.12,0.55,13-07-2016
2016,7,14,27.82,23.94,88.81,31.21,4.64,0.62,14-07-2016
2016,7,15,28.75,23.98,89.69,24.86,3.3,0.84,15-07-2016
2016,7,16,28.7,23.69,88.88,16.63,5.73,2.83,16-07-2016
2016,7,17,28.78,23.42,85.81,5.68,8.46,2.66,17-07-2016
2016,7,18,30.01,22.71,83,1.11,6.48,1.61,18-07-2016
2016,7,19,29.9,22.62,84.06,3.95,5.97,1.83,19-07-2016
2016,7,20,29.97,23.52,83.88,2.51,4.72,1.55,20-07-2016
2016,7,21,30.52,23.19,82.19,6.63,3.73,0.17,21-07-2016
2016,7,22,29.23,23.82,84.94,12.73,5.76,2.04,22-07-2016
2016,7,23,29.29,22.98,86.44,15.53,5.06,3.3,23-07-2016
2016,7,24,29.66,22.52,85.81,2.5,5.05,3.14,24-07-2016
2016,7,25,29.37,22.9,85.81,4.83,4.73,2.13,25-07-2016
2016,7,26,27.5,23.03,90.75,21.16,6.51,3.8,26-07-2016
2016,7,27,29.96,22.34,84.19,6.35,6.17,2.85,27-07-2016
2016,7,28,29.69,21.94,83.06,9.94,5.18,0.3,28-07-2016
2016,7,29,28.99,23.29,83.62,5.71,2.42,0.65,29-07-2016
2016,7,30,29.44,22.55,86.94,30.01,2.78,1.25,30-07-2016
2016,7,31,29.71,23.35,84.69,5.33,2.76,0.42,31-07-2016
2016,8,1,29.42,22.9,85.5,7.6,3.8,0.82,01-08-2016
2016,8,2,27.28,23.29,88.12,15.56,5.26,1.61,02-08-2016
2016,8,3,27.93,22.71,89.56,11.49,7.83,1.91,03-08-2016
2016,8,4,29.22,22.62,87.12,10.38,5.89,3.06,04-08-2016
2016,8,5,29.4,22.75,89.31,22.35,9.02,4.1,05-08-2016
2016,8,6,29.87,23.37,88.69,14.68,5.02,2.23,06-08-2016
2016,8,7,29.05,22.71,88.69,12.53,5.6,2.9,07-08-2016
2016,8,8,27.12,22.5,90.19,5.83,4.88,1.73,08-08-2016
2016,8,9,26.36,22.82,91.19,14.38,5.14,0.87,09-08-2016
2016,8,10,27.23,22.71,91.25,8.21,4.77,1.51,10-08-2016
2016,8,11,27.9,22.6,91.56,21.07,8.76,3.27,11-08-2016
2016,8,12,27.74,22.9,91.81,41.71,9.83,6.56,12-08-2016
2016,8,13,30.19,22.61,88.12,2.12,10.27,3.7,13-08-2016
2016,8,14,30.3,23.52,88.25,1.25,5.36,1.55,14-08-2016
2016,8,15,27.87,23.73,93.25,10.09,4.77,1.01,15-08-2016
2016,8,16,28.08,23.62,90.69,7.94,6.23,1.95,16-08-2016
2016,8,17,27.73,23.58,91.75,29.12,6.32,2.16,17-08-2016
2016,8,18,27.37,22.93,93.38,56.89,11.72,0.27,18-08-2016
2016,8,19,28.74,22.15,87.94,0.55,9.08,2.44,19-08-2016
2016,8,20,29.11,21.83,83,0,4.52,1.91,20-08-2016
2016,8,21,29.32,21.63,86.5,2.05,4.54,2.66,21-08-2016
2016,8,22,25.77,22.72,92.19,63.91,3.42,0.94,22-08-2016
2016,8,23,27.66,21.48,90.31,5.56,6.36,2.04,23-08-2016
2016,8,24,29.47,21.52,88.56,0.68,3.16,0.41,24-08-2016
2016,8,25,29.61,22.7,87.69,1.39,3.87,2.12,25-08-2016
2016,8,26,27.49,22.79,90.56,5,4.96,1.12,26-08-2016
2016,8,27,28.94,22.95,89.19,1,4.11,2.09,27-08-2016
2016,8,28,30.73,22.01,83.81,0.42,2.63,0.96,28-08-2016
2016,8,29,30.55,22.94,83.5,9.84,2.77,0.24,29-08-2016
2016,8,30,30.33,22.83,85.56,6,4.22,0.83,30-08-2016
2016,8,31,27.27,23.23,91.62,2.96,3.53,2.33,31-08-2016
2016,9,1,29.62,22.12,87.56,4.95,3.86,2.73,01-09-2016
2016,9,2,28.96,23.3,90.06,9.17,4.62,0.16,02-09-2016
2016,9,3,27.64,23.32,90.75,11.85,3.76,1.76,03-09-2016
2016,9,4,26.23,22.59,92.44,10.59,5.24,2.56,04-09-2016
2016,9,5,27.17,22.46,90.62,61.23,6.67,3.25,05-09-2016
2016,9,6,26.76,21.73,91.56,10.11,6.5,3.41,06-09-2016
2016,9,7,26.27,21.94,93.88,19.99,7.41,3.81,07-09-2016
2016,9,8,27.85,22.73,92.19,14.83,5.55,2.85,08-09-2016
2016,9,9,26.75,23.01,95.44,3.02,4.51,1.24,09-09-2016
2016,9,10,27.19,23.48,94,6.35,1.7,0.48,10-09-2016
2016,9,11,28.44,22.82,90.81,9.57,4.05,0.75,11-09-2016
2016,9,12,28.44,21.98,90.88,2.43,3.42,1.44,12-09-2016
2016,9,13,27.48,22.25,90.75,5.92,4.24,1.97,13-09-2016
2016,9,14,26.9,22.39,90.56,5.5,2.79,1.56,14-09-2016
2016,9,15,28.69,21.77,89.75,2.16,3.1,1.23,15-09-2016
2016,9,16,28.9,22.41,87.69,0.15,3.16,1.55,16-09-2016
2016,9,17,29.34,22.48,87.56,3.05,3.61,1.08,17-09-2016
2016,9,18,28.95,22.55,87.94,13.49,3.27,1.16,18-09-2016
2016,9,19,29.59,22.05,86.94,3.34,3.16,0.2,19-09-2016
2016,9,20,28.08,23.23,90.38,3.04,2.91,0.63,20-09-2016
2016,9,21,27.91,22.89,91.31,2.52,3.3,1.84,21-09-2016
2016,9,22,27.13,22.23,91,4.88,4.58,2.01,22-09-2016
2016,9,23,27.37,22.3,91.56,7.44,3.8,1.73,23-09-2016
2016,9,24,27.23,22.39,92.5,20.64,4.39,1.89,24-09-2016
2016,9,25,28.13,21.27,90.12,2.69,4.12,1.77,25-09-2016
2016,9,26,28.16,22.49,90.44,14.76,3.56,1.61,26-09-2016
2016,9,27,27.05,22.02,89.62,19.03,3.8,1.29,27-09-2016
2016,9,28,27.64,21.69,90.88,10.34,5.08,1.12,28-09-2016
2016,9,29,28.15,21.9,89.69,4.01,3.45,1.92,29-09-2016
2016,9,30,28.37,21.54,90.25,0.58,4.38,1.68,30-09-2016
2016,10,1,27.95,21.75,91.19,0.77,4.7,1.88,01-10-2016
2016,10,2,28.07,21.76,89.94,0.09,3.68,1.21,02-10-2016
2016,10,3,29.26,20.98,87.81,0.05,3.02,0.89,03-10-2016
2016,10,4,29.2,21.8,85.88,2.55,2.8,0.77,04-10-2016
2016,10,5,28.48,22.87,87.88,3.47,2.93,0.77,05-10-2016
2016,10,6,26.37,23.09,92.62,4.4,4.15,0.15,06-10-2016
2016,10,7,27.48,22.2,89.94,3.82,3.75,1,07-10-2016
2016,10,8,26.75,21.97,91.88,19.57,3.16,0.64,08-10-2016
2016,10,9,27.86,22.3,90.31,9.72,3.02,0.43,09-10-2016
2016,10,10,26.23,21.58,92.44,9.24,5.1,0.98,10-10-2016
2016,10,11,27.49,19.08,87.75,0.35,5.58,2.77,11-10-2016
2016,10,12,27.71,18.17,83,0,5.12,2.62,12-10-2016
2016,10,13,27.54,16.77,75.31,0,3.12,1.88,13-10-2016
2016,10,14,26.94,16.09,67.12,0,2.46,1.2,14-10-2016
2016,10,15,26.62,18.13,59.25,0,2.45,0.2,15-10-2016
2016,10,16,26.9,17.41,67.06,0,2.32,0.91,16-10-2016
2016,10,17,26.82,16.4,81.38,0,2.87,1.38,17-10-2016
2016,10,18,26.71,16.45,83.06,0,3.04,1.88,18-10-2016
2016,10,19,27,16.67,70.25,0,2.32,0.73,19-10-2016
2016,10,20,26.14,15.95,69.06,0,2.03,1.27,20-10-2016
2016,10,21,26.69,16.11,71.88,0,3.05,1.44,21-10-2016
2016,10,22,26.66,15.08,70.62,0,3.41,2.26,22-10-2016
2016,10,23,26.64,14.05,76.44,0,3.73,2.55,23-10-2016
2016,10,24,25.92,14.22,81,0,5.31,2.61,24-10-2016
2016,10,25,25.81,13.05,75.88,0,4.37,2.43,25-10-2016
2016,10,26,25.62,13.11,72.12,0,2.97,1.91,26-10-2016
2016,10,27,24.93,14.36,78.94,0.03,2.9,1.43,27-10-2016
2016,10,28,26.38,15.79,82.19,0,3.15,1.54,28-10-2016
2016,10,29,25.87,15.4,82.06,0,2.34,1.37,29-10-2016
2016,10,30,25.3,14.87,84.62,0,3.88,1.54,30-10-2016
2016,10,31,24.87,14.19,87.06,0,3.77,1.9,31-10-2016
2016,11,1,25.26,15.42,86.06,0,3.61,1.92,01-11-2016
2016,11,2,26.24,14.79,84.75,0,2.75,1.55,02-11-2016
2016,11,3,26.1,14.6,86.31,0.02,3.8,1.56,03-11-2016
2016,11,4,23.51,16.69,86.5,0.08,3.77,1.03,04-11-2016
2016,11,5,25.32,15.51,82.5,0,5.87,0.89,05-11-2016
2016,11,6,23.64,13.58,81,0,5.39,2.33,06-11-2016
2016,11,7,23.95,11.86,80.31,0,5.41,2.59,07-11-2016
2016,11,8,24.21,11.26,72.56,0,3.44,2.8,08-11-2016
2016,11,9,24.44,10.47,67.19,0,3.03,1.19,09-11-2016
2016,11,10,23.22,11.25,73,0,2.3,0.5,10-11-2016
2016,11,11,23.71,11.58,80.62,0,2.65,0.83,11-11-2016
2016,11,12,24.72,13.9,82,0,1.38,0.52,12-11-2016
2016,11,13,24.97,14.55,80,0,1.48,0.29,13-11-2016
2016,11,14,24.55,14.34,78,0,2.87,0.88,14-11-2016
2016,11,15,23.97,12.94,66.94,0,2.77,1.64,15-11-2016
2016,11,16,23.67,11.55,71.44,0,3.97,2.07,16-11-2016
2016,11,17,22.83,10.08,75.69,0,3.7,2.16,17-11-2016
2016,11,18,22.98,9.12,74.69,0,3.4,2.29,18-11-2016
2016,11,19,24.27,9.34,69.94,0,3.97,2.21,19-11-2016
2016,11,20,24.72,10,68.88,0,3.41,1.99,20-11-2016
2016,11,21,23.11,9.84,73.06,0,3.03,2.35,21-11-2016
2016,11,22,23.75,9.33,73.88,0,4.7,2.98,22-11-2016
2016,11,23,23.85,9.35,69.25,0,4.52,2.55,23-11-2016
2016,11,24,23.59,9.78,71.5,0,4.55,2.72,24-11-2016
2016,11,25,23.51,9.65,70.69,0,5.39,2.78,25-11-2016
2016,11,26,24.81,10.16,67.56,0,4.07,2.64,26-11-2016
2016,11,27,23.05,9.69,79.5,0,4.16,2.7,27-11-2016
2016,11,28,23.48,10.03,78.56,0,5.27,2.5,28-11-2016
2016,11,29,23.56,9.37,68.56,0,3.17,0.87,29-11-2016
2016,11,30,23.61,12.36,63.81,0,1.63,0.19,30-11-2016
2016,12,1,24.21,12.83,75.94,0,2.7,0.83,01-12-2016
2016,12,2,24.73,14.44,79.12,0,2.17,0.34,02-12-2016
2016,12,3,24.05,12.69,84.44,0,2.86,0.91,03-12-2016
2016,12,4,23.26,11.71,84.62,0,3.98,1.18,04-12-2016
2016,12,5,23.02,9.06,77.5,0,2.53,1.37,05-12-2016
2016,12,6,24.33,10.23,71.38,0,2.65,0.27,06-12-2016
2016,12,7,22.74,9.57,78.06,0,3.14,0.93,07-12-2016
2016,12,8,23.15,10.14,76.75,0,2.81,0.77,08-12-2016
2016,12,9,22.52,7.58,78.75,0,2.86,1.07,09-12-2016
2016,12,10,21.34,6.16,74.44,0,2.84,1.95,10-12-2016
2016,12,11,21.96,6.43,73.88,0,4.2,2.23,11-12-2016
2016,12,12,23.39,8.69,69.25,0,4.61,2.55,12-12-2016
2016,12,13,22.73,9.68,69.25,0,4.93,2.11,13-12-2016
2016,12,14,22.05,8.6,67.31,0,6.17,2.92,14-12-2016
2016,12,15,21.87,8.15,69.25,0,5.45,2.88,15-12-2016
2016,12,16,20.7,7.37,69.12,0,4.74,2.45,16-12-2016
2016,12,17,20.76,6.28,69.44,0,3.75,1.7,17-12-2016
2016,12,18,21.67,6.98,67.88,0,3.07,2.08,18-12-2016
2016,12,19,21.55,6.51,68,0,3.74,2.57,19-12-2016
2016,12,20,23.04,6.15,64.25,0,4.11,2.62,20-12-2016
2016,12,21,22.42,6.01,62.19,0,5.18,2.96,21-12-2016
2016,12,22,21.41,5.82,64,0,3.25,1.24,22-12-2016
2016,12,23,21.93,7.64,64.19,0,2.78,0.73,23-12-2016
2016,12,24,23.46,9.54,58,0,2.31,0.17,24-12-2016
2016,12,25,24.58,11.99,56.19,0,3.47,1.3,25-12-2016
2016,12,26,23.01,8.76,66.25,0,5.43,2.75,26-12-2016
2016,12,27,22.03,8.01,75.56,0,3.27,2.13,27-12-2016
2016,12,28,23.7,7.75,67.56,0,2.72,0.03,28-12-2016
2016,12,29,22.96,9.56,63.19,0,2.82,0.18,29-12-2016
2016,12,30,22.98,10,63.38,0,2.91,0.37,30-12-2016
2016,12,31,23.75,9.07,70.75,0,2.34,0.79,31-12-2016
2017,1,1,23.8,9.39,69.19,0.23,4.06,0.32,01-01-2017
2017,1,2,22.95,10.93,69.44,2.95,3.17,0.52,02-01-2017
2017,1,3,22.26,11.49,77.81,0.47,2.99,0.32,03-01-2017
2017,1,4,22.55,8.24,74.06,0,3.5,1.6,04-01-2017
2017,1,5,22.52,8.58,62.44,0,3.6,1.34,05-01-2017
2017,1,6,23.79,10.61,50.25,0,2.2,0.87,06-01-2017
2017,1,7,23.92,10.26,53.5,0,2.69,0.4,07-01-2017
2017,1,8,24.3,11.83,55.06,0,2.3,0.56,08-01-2017
2017,1,9,23.84,13.22,59.81,0.17,2.41,0.6,09-01-2017
2017,1,10,20.67,10.37,79.75,2.36,3.73,1.59,10-01-2017
2017,1,11,20.3,10.33,76.31,0.03,2.73,1.36,11-01-2017
2017,1,12,19.9,6.85,59.25,0,2.63,0.64,12-01-2017
2017,1,13,19.82,4.83,54.5,0,3.03,1.02,13-01-2017
2017,1,14,21.12,4.05,52.81,0,3.12,1.07,14-01-2017
2017,1,15,22.36,4.89,51.44,0,3.43,1.38,15-01-2017
2017,1,16,24.29,6.8,48.19,0,4.93,2.08,16-01-2017
2017,1,17,24.2,10.76,57.75,0,3.23,0.67,17-01-2017
2017,1,18,24.48,10.71,62.06,0,4.02,0.79,18-01-2017
2017,1,19,23.5,9.25,64,0,4.91,0.96,19-01-2017
2017,1,20,24.34,9.47,62.06,0,5.03,2.79,20-01-2017
2017,1,21,24.63,9.25,50.75,0,4.95,3.02,21-01-2017
2017,1,22,25.07,8.39,56.44,0,5.29,2.68,22-01-2017
2017,1,23,24.66,9.8,60.12,0,5.95,2.76,23-01-2017
2017,1,24,25.52,10.22,58.94,0,4.02,1.97,24-01-2017
2017,1,25,26.02,12.02,49.75,0,2.48,0.4,25-01-2017
2017,1,26,27.58,12.76,45.31,0,2.62,0.56,26-01-2017
2017,1,27,28.21,14.44,57.75,0,5.66,0.67,27-01-2017
2017,1,28,23.3,10.28,67.88,0.01,6.8,3.19,28-01-2017
2017,1,29,24.69,7.91,61.06,0,4.15,2.63,29-01-2017
2017,1,30,26.58,9.7,54.5,0,4.38,1.92,30-01-2017
2017,1,31,27.01,10.47,49.44,0,3.82,1.33,31-01-2017
2017,2,1,25.52,10.77,48.75,0,3.62,0.88,01-02-2017
2017,2,2,25.58,11.23,51.88,0,3.88,0.77,02-02-2017
2017,2,3,24.61,9.93,53.12,0,3.91,0.48,03-02-2017
2017,2,4,25.9,9.84,51,0,2.74,0.9,04-02-2017
2017,2,5,28.19,10.41,49.19,0,2.99,0.55,05-02-2017
2017,2,6,29.23,13.93,42.88,0,4.3,0.03,06-02-2017
2017,2,7,26.94,11.74,52.75,0,6.01,2.8,07-02-2017
2017,2,8,28.54,11.08,39.75,0,4.96,1.74,08-02-2017
2017,2,9,29.23,14.16,31,0,2.79,0.66,09-02-2017
2017,2,10,27.2,12.46,39.06,0,3.3,0.27,10-02-2017
2017,2,11,28.01,11.8,46.69,0.31,2.67,0.33,11-02-2017
2017,2,12,27.93,12.58,58.5,0.06,3.27,0.93,12-02-2017
2017,2,13,29.01,14.48,57.25,0,3.7,0.38,13-02-2017
2017,2,14,28.55,13.93,56.69,0,4.2,1.4,14-02-2017
2017,2,15,28.98,14.8,47.12,0,3.93,0.27,15-02-2017
2017,2,16,28.85,13.8,39.06,0,4.33,1.17,16-02-2017
2017,2,17,28.55,12.56,40.44,0,2.64,0.95,17-02-2017
2017,2,18,30.05,13.69,53.31,0,3.41,0.6,18-02-2017
2017,2,19,29.87,15.96,49.56,0,4.52,0.3,19-02-2017
2017,2,20,30.69,13.5,42.19,0,6.66,1.25,20-02-2017
2017,2,21,33.36,15.07,34.81,0,6.02,2.82,21-02-2017
2017,2,22,32.65,15.66,38.06,0,4.43,0.89,22-02-2017
2017,2,23,30.02,13.48,28.56,0,6.29,2.71,23-02-2017
2017,2,24,28.73,10.92,25,0,6.16,3.23,24-02-2017
2017,2,25,28.49,10.05,23.12,0,6.71,3.05,25-02-2017
2017,2,26,29.38,11.7,25.88,0,7.29,1.81,26-02-2017
2017,2,27,30.77,15.4,25.94,0,5.07,0.59,27-02-2017
2017,2,28,30.82,14.3,22.94,0,5.22,0.92,28-02-2017
2017,3,1,32.58,15.13,24.38,0,5.06,0.1,01-03-2017
2017,3,2,33.74,17.37,26.38,0,3.49,0.51,02-03-2017
2017,3,3,33.57,17.23,30.88,0.13,4.53,0.47,03-03-2017
2017,3,4,33.26,19.4,37,1.71,4.85,1.01,04-03-2017
2017,3,5,31.16,16,39.06,0.25,5.09,2.71,05-03-2017
2017,3,6,30.4,13.71,25.19,0,6.62,3.12,06-03-2017
2017,3,7,32.11,14.38,22.25,0,4.41,0.99,07-03-2017
2017,3,8,30.84,14.49,41.19,0.14,4.45,1.46,08-03-2017
2017,3,9,31.36,16.03,51.69,0.37,4.73,0.05,09-03-2017
2017,3,10,33.29,17.76,45.31,0.8,7.13,2.21,10-03-2017
2017,3,11,28,16.5,57.5,1.85,7.16,1.92,11-03-2017
2017,3,12,28.22,14.28,38.81,0,6.45,1.38,12-03-2017
2017,3,13,29.74,11.22,27.25,0,3.81,1.9,13-03-2017
2017,3,14,30.3,13.48,23.38,0,4.1,0.8,14-03-2017
2017,3,15,29.87,12.89,22.25,0,5.79,2.08,15-03-2017
2017,3,16,30.63,15.19,20.62,0,4.81,1.09,16-03-2017
2017,3,17,32.63,16.21,27.12,0.19,4.1,1.38,17-03-2017
2017,3,18,31.61,15.96,32.19,0.03,7.46,2.16,18-03-2017
2017,3,19,30.86,17.03,31.75,1.08,5.44,1.03,19-03-2017
2017,3,20,30.97,15.24,42.44,0.13,5.54,0.56,20-03-2017
2017,3,21,32.26,14.51,27.12,0,5.52,2.87,21-03-2017
2017,3,22,33.87,16.2,22.06,0,6.34,1.28,22-03-2017
2017,3,23,35.22,18.8,25.75,0,7.22,1.3,23-03-2017
2017,3,24,36.51,20.16,27.56,0,5.87,0.71,24-03-2017
2017,3,25,38.35,18.7,28.12,0.02,6.16,1.78,25-03-2017
2017,3,26,36.5,19.01,25.19,0,6.39,2.38,26-03-2017
2017,3,27,37.4,19.59,23.06,0,6.07,2.78,27-03-2017
2017,3,28,37.32,19.77,23.56,0,7.06,2.27,28-03-2017
2017,3,29,38.23,21.89,25.44,0,5.74,1.07,29-03-2017
2017,3,30,40.16,21.11,16.62,0,8.6,3.22,30-03-2017
2017,3,31,39.62,21.75,17.75,0,6.09,2.63,31-03-2017
2017,4,1,40.06,22.97,16,0,6.55,2.1,01-04-2017
2017,4,2,40.51,23.26,14.75,0,5.44,1.99,02-04-2017
2017,4,3,40.57,23.33,16,0.05,4.89,1.77,03-04-2017
2017,4,4,40.57,23.69,17.25,0,5.3,1.36,04-04-2017
2017,4,5,39.63,21.22,36.88,0,4.71,0.41,05-04-2017
2017,4,6,40.16,23.05,41.12,0.92,5.28,0.48,06-04-2017
2017,4,7,40.31,23.5,43.44,0.23,5.19,0.81,07-04-2017
2017,4,8,40.08,23.34,39.56,0.71,3.64,1.19,08-04-2017
2017,4,9,38.5,23.01,24.12,0.11,4.84,0.67,09-04-2017
2017,4,10,36.69,19.39,9.88,0,6.94,3.31,10-04-2017
2017,4,11,36.81,18.2,11.25,0,7.71,2.81,11-04-2017
2017,4,12,37.54,19.87,12.44,0,3.84,0.48,12-04-2017
2017,4,13,39.13,21.71,14.38,0,3.98,0.22,13-04-2017
2017,4,14,39.81,20.05,27,0,2.77,1.16,14-04-2017
2017,4,15,40.38,20.69,27.69,0,5.73,2.38,15-04-2017
2017,4,16,39.05,20.58,36.56,0,5.53,1.44,16-04-2017
2017,4,17,38.74,20.96,38.94,0.03,4.08,0.41,17-04-2017
2017,4,18,40.18,22.51,38.31,0,6.52,3.07,18-04-2017
2017,4,19,41.26,23.44,35.62,0.18,5.77,1.42,19-04-2017
2017,4,20,42.39,24.64,23.56,1.47,6.38,1.05,20-04-2017
2017,4,21,40.08,23.02,30,7,3.55,0.52,21-04-2017
2017,4,22,41.33,24.61,29.06,0.31,6.05,2.39,22-04-2017
2017,4,23,40.59,23.97,34.94,0.49,5.62,0.59,23-04-2017
2017,4,24,40.22,22.82,24.19,0.11,4.96,2.12,24-04-2017
2017,4,25,40.9,24.17,22.5,0,5.41,2.45,25-04-2017
2017,4,26,39.9,23.63,19.25,0,4.52,2.12,26-04-2017
2017,4,27,39.93,24.19,20.12,0,3.29,1.84,27-04-2017
2017,4,28,40.14,23.73,17.56,0,5.39,2.05,28-04-2017
2017,4,29,40.95,26.35,16.56,0,2.8,0.31,29-04-2017
2017,4,30,39.84,24.34,19.25,0,4.3,1.12,30-04-2017
2017,5,1,38.92,24.15,32.88,1.8,4.84,0.88,01-05-2017
2017,5,2,38.15,22.98,37.25,1.9,3.7,1.75,02-05-2017
2017,5,3,39.43,22.45,32.62,0.13,3.64,1.37,03-05-2017
2017,5,4,40.77,25.32,21.06,0,4.26,1.66,04-05-2017
2017,5,5,41.51,25.32,21.62,0,5.7,0.94,05-05-2017
2017,5,6,41.58,25.14,19.12,0.43,3.42,0.88,06-05-2017
2017,5,7,42.17,25.49,23.56,0.67,5.94,1.19,07-05-2017
2017,5,8,41.94,24.58,25.62,0.24,3.8,1.79,08-05-2017
2017,5,9,39.51,25.81,33.06,2.32,6.22,1.02,09-05-2017
2017,5,10,39.23,24.31,43.25,0.04,6.21,0.77,10-05-2017
2017,5,11,41.08,25.25,40,1.99,6.61,1.23,11-05-2017
2017,5,12,40.91,25.7,34.38,0.08,5.04,2.66,12-05-2017
2017,5,13,40.74,25.29,35.31,0.3,2.82,0.87,13-05-2017
2017,5,14,42.3,25.35,27.44,0.32,6.87,1.06,14-05-2017
2017,5,15,43.92,26.23,25.44,0.22,7.16,0.67,15-05-2017
2017,5,16,43.09,27.3,25.12,2.04,7.33,1.92,16-05-2017
2017,5,17,41.91,24.86,44.56,0.45,5.34,1.36,17-05-2017
2017,5,18,40.49,26.27,43.81,3.13,4.5,1.2,18-05-2017
2017,5,19,40.71,26.01,35.69,0.03,5.36,1.5,19-05-2017
2017,5,20,41.6,26.6,29.62,1.57,4.8,0.69,20-05-2017
2017,5,21,42.19,27.56,28.06,2.48,3.45,0.26,21-05-2017
2017,5,22,41.15,26.04,36.12,1.12,4.37,1.69,22-05-2017
2017,5,23,41.31,26.94,39.62,3.08,5.31,0.45,23-05-2017
2017,5,24,40.64,26.25,43.56,1.77,5.43,0.12,24-05-2017
2017,5,25,41.55,25.73,43.62,0.18,5.76,0.95,25-05-2017
2017,5,26,40.33,26.65,48.31,9.85,7.23,2.79,26-05-2017
2017,5,27,38.51,24.07,54.31,0.53,6.84,0.88,27-05-2017
2017,5,28,38.5,25.3,52.75,1.12,5.27,1.66,28-05-2017
2017,5,29,37.6,24.8,55.25,13.15,4.81,0.86,29-05-2017
2017,5,30,37.76,24.45,55.88,6.3,4.38,0.34,30-05-2017
2017,5,31,37.56,25.31,50.75,1.82,3.47,0.04,31-05-2017
2017,6,1,38.3,25.49,53.88,1.05,4.12,1.81,01-06-2017
2017,6,2,39.69,26.37,46.81,0.4,5.48,1.82,02-06-2017
2017,6,3,41.12,25.68,39.44,0,6.03,2.38,03-06-2017
2017,6,4,42.94,26.51,28.69,0,3.85,0.81,04-06-2017
2017,6,5,43.49,29.61,29.5,0,6.09,0.66,05-06-2017
2017,6,6,36.62,26.14,59.5,18.13,6.15,1.41,06-06-2017
2017,6,7,33.23,25.98,66.56,7.41,4.05,0.5,07-06-2017
2017,6,8,33.32,25.45,66.75,14.01,3.48,0.55,08-06-2017
2017,6,9,35.46,25.67,60.25,1.58,3.86,0.8,09-06-2017
2017,6,10,35.72,24.69,62,0.46,4.66,0.98,10-06-2017
2017,6,11,35.9,24.93,62.5,0.88,2.7,1.15,11-06-2017
2017,6,12,37.43,25.39,56.44,0.9,6.09,1.32,12-06-2017
2017,6,13,38.59,26.26,53.69,0.1,7.09,3.92,13-06-2017
2017,6,14,39.48,25.26,52.44,0.04,6.33,1.11,14-06-2017
2017,6,15,38.73,24.94,54.44,2,5.55,2.61,15-06-2017
2017,6,16,36.43,26.01,56.19,0.67,5.2,0.8,16-06-2017
